model,method,bench,case,category,measure,phase,value
llama3-8b,anyedit,mquake,825,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,825,single_hop,diff,post,0.7215550462560528
llama3-8b,anyedit,mquake,825,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,825,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2014,efficacy,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,2014,efficacy,diff,pre,-0.10240363722305307
llama3-8b,anyedit,mquake,2014,efficacy,acc,pre,0.30952380952380953
llama3-8b,anyedit,mquake,2014,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,2014,single_hop,diff,pre,-0.10240363722305307
llama3-8b,anyedit,mquake,2014,single_hop,acc,pre,0.30952380952380953
llama3-8b,anyedit,mquake,2014,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2014,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2014,efficacy,diff,post,0.9967064769840551
llama3-8b,anyedit,mquake,2014,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2014,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2014,single_hop,diff,post,0.9967064769840551
llama3-8b,anyedit,mquake,2014,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2014,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,713,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,713,efficacy,diff,pre,-0.08760968224601931
llama3-8b,anyedit,mquake,713,efficacy,acc,pre,0.125
llama3-8b,anyedit,mquake,713,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,713,single_hop,diff,pre,-0.08760968224601931
llama3-8b,anyedit,mquake,713,single_hop,acc,pre,0.125
llama3-8b,anyedit,mquake,713,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,713,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,713,efficacy,diff,post,0.8775649039013822
llama3-8b,anyedit,mquake,713,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,713,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,713,single_hop,diff,post,0.8775649039013822
llama3-8b,anyedit,mquake,713,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,713,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1872,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1872,efficacy,diff,pre,-0.07275010014748423
llama3-8b,anyedit,mquake,1872,efficacy,acc,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1872,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1872,single_hop,diff,pre,0.25658062044038704
llama3-8b,anyedit,mquake,1872,single_hop,acc,pre,0.4444444444444444
llama3-8b,anyedit,mquake,1872,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1872,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1872,efficacy,diff,post,0.3412357718498509
llama3-8b,anyedit,mquake,1872,efficacy,acc,post,0.6666666666666666
llama3-8b,anyedit,mquake,1872,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1872,single_hop,diff,post,0.40354495521576644
llama3-8b,anyedit,mquake,1872,single_hop,acc,post,0.5555555555555555
llama3-8b,anyedit,mquake,1872,multihop,hit,post,0.3333333333333333
llama3-8b,anyedit,mquake,562,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,562,efficacy,diff,pre,-0.012879885924525158
llama3-8b,anyedit,mquake,562,efficacy,acc,pre,0.5833333333333333
llama3-8b,anyedit,mquake,562,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,562,single_hop,diff,pre,-0.012879885924525158
llama3-8b,anyedit,mquake,562,single_hop,acc,pre,0.5833333333333333
llama3-8b,anyedit,mquake,562,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,562,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,562,efficacy,diff,post,0.9633880770577963
llama3-8b,anyedit,mquake,562,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,562,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,562,single_hop,diff,post,0.9633880770577963
llama3-8b,anyedit,mquake,562,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,562,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,595,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,595,efficacy,diff,pre,0.023435782436522088
llama3-8b,anyedit,mquake,595,efficacy,acc,pre,0.25
llama3-8b,anyedit,mquake,595,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,595,single_hop,diff,pre,0.023435782436522088
llama3-8b,anyedit,mquake,595,single_hop,acc,pre,0.25
llama3-8b,anyedit,mquake,595,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,595,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,595,efficacy,diff,post,0.6786492104983203
llama3-8b,anyedit,mquake,595,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,595,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,595,single_hop,diff,post,0.6786492104983203
llama3-8b,anyedit,mquake,595,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,595,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1554,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1554,efficacy,diff,pre,-0.9421867994881518
llama3-8b,anyedit,mquake,1554,efficacy,acc,pre,0.5
llama3-8b,anyedit,mquake,1554,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1554,single_hop,diff,pre,0.004724001116308681
llama3-8b,anyedit,mquake,1554,single_hop,acc,pre,0.6555555555555556
llama3-8b,anyedit,mquake,1554,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1554,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1554,efficacy,diff,post,0.994679598746698
llama3-8b,anyedit,mquake,1554,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1554,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1554,single_hop,diff,post,0.6480673949993507
llama3-8b,anyedit,mquake,1554,single_hop,acc,post,0.8222222222222223
llama3-8b,anyedit,mquake,1554,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1291,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1291,efficacy,diff,pre,-0.018030088293479005
llama3-8b,anyedit,mquake,1291,efficacy,acc,pre,0.21428571428571427
llama3-8b,anyedit,mquake,1291,single_hop,success,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1291,single_hop,diff,pre,0.197706745044954
llama3-8b,anyedit,mquake,1291,single_hop,acc,pre,0.4761904761904762
llama3-8b,anyedit,mquake,1291,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1291,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1291,efficacy,diff,post,0.9774845935672802
llama3-8b,anyedit,mquake,1291,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1291,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1291,single_hop,diff,post,0.8346466321323024
llama3-8b,anyedit,mquake,1291,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1291,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1655,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1655,efficacy,diff,pre,-0.1360424861879537
llama3-8b,anyedit,mquake,1655,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,1655,single_hop,success,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1655,single_hop,diff,pre,0.006292142085202013
llama3-8b,anyedit,mquake,1655,single_hop,acc,pre,0.0
llama3-8b,anyedit,mquake,1655,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1655,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1655,efficacy,diff,post,0.9964788390050734
llama3-8b,anyedit,mquake,1655,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1655,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1655,single_hop,diff,post,0.7533158196299881
llama3-8b,anyedit,mquake,1655,single_hop,acc,post,0.6666666666666666
llama3-8b,anyedit,mquake,1655,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,681,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,681,efficacy,diff,pre,-0.10348132178878497
llama3-8b,anyedit,mquake,681,efficacy,acc,pre,0.2857142857142857
llama3-8b,anyedit,mquake,681,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,681,single_hop,diff,pre,0.11388939163394292
llama3-8b,anyedit,mquake,681,single_hop,acc,pre,0.14285714285714285
llama3-8b,anyedit,mquake,681,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,681,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,681,efficacy,diff,post,0.8005845491165802
llama3-8b,anyedit,mquake,681,efficacy,acc,post,0.8571428571428571
llama3-8b,anyedit,mquake,681,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,681,single_hop,diff,post,0.5809291734823534
llama3-8b,anyedit,mquake,681,single_hop,acc,post,0.42857142857142855
llama3-8b,anyedit,mquake,681,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1162,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1162,efficacy,diff,pre,-0.024445786199311023
llama3-8b,anyedit,mquake,1162,efficacy,acc,pre,0.5
llama3-8b,anyedit,mquake,1162,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1162,single_hop,diff,pre,0.49363405983718917
llama3-8b,anyedit,mquake,1162,single_hop,acc,pre,0.8333333333333334
llama3-8b,anyedit,mquake,1162,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1162,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1162,efficacy,diff,post,0.9929830681458017
llama3-8b,anyedit,mquake,1162,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1162,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1162,single_hop,diff,post,0.8405420532954672
llama3-8b,anyedit,mquake,1162,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1162,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1997,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1997,efficacy,diff,pre,-0.044287716302605126
llama3-8b,anyedit,mquake,1997,efficacy,acc,pre,0.5
llama3-8b,anyedit,mquake,1997,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1997,single_hop,diff,pre,0.48702008313609113
llama3-8b,anyedit,mquake,1997,single_hop,acc,pre,0.8333333333333334
llama3-8b,anyedit,mquake,1997,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1997,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1997,efficacy,diff,post,0.995070894946294
llama3-8b,anyedit,mquake,1997,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1997,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1997,single_hop,diff,post,0.8254682590632442
llama3-8b,anyedit,mquake,1997,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1997,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2526,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,2526,efficacy,diff,pre,-0.12629867103431738
llama3-8b,anyedit,mquake,2526,efficacy,acc,pre,0.5875
llama3-8b,anyedit,mquake,2526,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,2526,single_hop,diff,pre,-0.12629867103431738
llama3-8b,anyedit,mquake,2526,single_hop,acc,pre,0.5875
llama3-8b,anyedit,mquake,2526,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2526,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2526,efficacy,diff,post,0.9948959636102466
llama3-8b,anyedit,mquake,2526,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2526,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2526,single_hop,diff,post,0.9948959636102466
llama3-8b,anyedit,mquake,2526,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2526,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2752,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,2752,efficacy,diff,pre,-0.014071881464223142
llama3-8b,anyedit,mquake,2752,efficacy,acc,pre,0.375
llama3-8b,anyedit,mquake,2752,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,2752,single_hop,diff,pre,-0.014071881464223142
llama3-8b,anyedit,mquake,2752,single_hop,acc,pre,0.375
llama3-8b,anyedit,mquake,2752,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2752,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2752,efficacy,diff,post,0.8919872493730848
llama3-8b,anyedit,mquake,2752,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2752,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2752,single_hop,diff,post,0.8919872493730848
llama3-8b,anyedit,mquake,2752,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2752,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,696,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,696,efficacy,diff,pre,-0.15539364304909634
llama3-8b,anyedit,mquake,696,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,696,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,696,single_hop,diff,pre,-0.05887169608062599
llama3-8b,anyedit,mquake,696,single_hop,acc,pre,0.3333333333333333
llama3-8b,anyedit,mquake,696,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,696,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,696,efficacy,diff,post,0.9691786384835457
llama3-8b,anyedit,mquake,696,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,696,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,696,single_hop,diff,post,0.5034249060413193
llama3-8b,anyedit,mquake,696,single_hop,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,696,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,606,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,606,efficacy,diff,pre,-0.15793344646254226
llama3-8b,anyedit,mquake,606,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,606,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,606,single_hop,diff,pre,0.33243862387690165
llama3-8b,anyedit,mquake,606,single_hop,acc,pre,0.5
llama3-8b,anyedit,mquake,606,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,606,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,606,efficacy,diff,post,0.9585211140076261
llama3-8b,anyedit,mquake,606,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,606,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,606,single_hop,diff,post,0.8869103374065163
llama3-8b,anyedit,mquake,606,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,606,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1946,efficacy,success,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1946,efficacy,diff,pre,-0.026117816959946374
llama3-8b,anyedit,mquake,1946,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,1946,single_hop,success,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1946,single_hop,diff,pre,-0.026117816959946374
llama3-8b,anyedit,mquake,1946,single_hop,acc,pre,0.0
llama3-8b,anyedit,mquake,1946,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1946,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1946,efficacy,diff,post,0.9982043296573829
llama3-8b,anyedit,mquake,1946,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1946,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1946,single_hop,diff,post,0.9982043296573829
llama3-8b,anyedit,mquake,1946,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1946,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1485,efficacy,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1485,efficacy,diff,pre,-0.10424400755069092
llama3-8b,anyedit,mquake,1485,efficacy,acc,pre,0.16666666666666666
llama3-8b,anyedit,mquake,1485,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1485,single_hop,diff,pre,-0.10424400755069092
llama3-8b,anyedit,mquake,1485,single_hop,acc,pre,0.16666666666666666
llama3-8b,anyedit,mquake,1485,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1485,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1485,efficacy,diff,post,0.9937932386203555
llama3-8b,anyedit,mquake,1485,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1485,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1485,single_hop,diff,post,0.9937932386203555
llama3-8b,anyedit,mquake,1485,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1485,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,819,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,819,efficacy,diff,pre,-0.041979710502619436
llama3-8b,anyedit,mquake,819,efficacy,acc,pre,0.3333333333333333
llama3-8b,anyedit,mquake,819,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,819,single_hop,diff,pre,0.4119081261975232
llama3-8b,anyedit,mquake,819,single_hop,acc,pre,0.6666666666666666
llama3-8b,anyedit,mquake,819,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,819,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,819,efficacy,diff,post,0.013849431769953721
llama3-8b,anyedit,mquake,819,efficacy,acc,post,0.6666666666666666
llama3-8b,anyedit,mquake,819,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,819,single_hop,diff,post,0.43799532483722187
llama3-8b,anyedit,mquake,819,single_hop,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,819,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1613,efficacy,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1613,efficacy,diff,pre,-0.23284778910324336
llama3-8b,anyedit,mquake,1613,efficacy,acc,pre,0.42857142857142855
llama3-8b,anyedit,mquake,1613,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1613,single_hop,diff,pre,-0.23284778910324336
llama3-8b,anyedit,mquake,1613,single_hop,acc,pre,0.42857142857142855
llama3-8b,anyedit,mquake,1613,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1613,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1613,efficacy,diff,post,0.9848358560616955
llama3-8b,anyedit,mquake,1613,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1613,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1613,single_hop,diff,post,0.9848358560616955
llama3-8b,anyedit,mquake,1613,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,1613,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,612,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,612,efficacy,diff,pre,-0.4316262465043361
llama3-8b,anyedit,mquake,612,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,612,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,612,single_hop,diff,pre,-0.4316262465043361
llama3-8b,anyedit,mquake,612,single_hop,acc,pre,0.0
llama3-8b,anyedit,mquake,612,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,612,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,612,efficacy,diff,post,0.20046975091889763
llama3-8b,anyedit,mquake,612,efficacy,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,612,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,612,single_hop,diff,post,0.20046975091889763
llama3-8b,anyedit,mquake,612,single_hop,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,612,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,21,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,21,efficacy,diff,pre,-0.1544186789360915
llama3-8b,anyedit,mquake,21,efficacy,acc,pre,0.8
llama3-8b,anyedit,mquake,21,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,21,single_hop,diff,pre,0.2462458715301581
llama3-8b,anyedit,mquake,21,single_hop,acc,pre,0.9
llama3-8b,anyedit,mquake,21,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,21,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,21,efficacy,diff,post,0.9988801106354323
llama3-8b,anyedit,mquake,21,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,21,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,21,single_hop,diff,post,0.8260695251073846
llama3-8b,anyedit,mquake,21,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,21,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,558,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,558,efficacy,diff,pre,-0.15452688613439838
llama3-8b,anyedit,mquake,558,efficacy,acc,pre,0.5833333333333333
llama3-8b,anyedit,mquake,558,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,558,single_hop,diff,pre,-0.15452688613439838
llama3-8b,anyedit,mquake,558,single_hop,acc,pre,0.5833333333333333
llama3-8b,anyedit,mquake,558,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,558,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,558,efficacy,diff,post,0.5550853749066536
llama3-8b,anyedit,mquake,558,efficacy,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,558,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,558,single_hop,diff,post,0.5550853749066536
llama3-8b,anyedit,mquake,558,single_hop,acc,post,0.8333333333333333
llama3-8b,anyedit,mquake,558,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2572,efficacy,success,pre,0.25
llama3-8b,anyedit,mquake,2572,efficacy,diff,pre,-0.160483291573599
llama3-8b,anyedit,mquake,2572,efficacy,acc,pre,0.125
llama3-8b,anyedit,mquake,2572,single_hop,success,pre,0.25
llama3-8b,anyedit,mquake,2572,single_hop,diff,pre,-0.160483291573599
llama3-8b,anyedit,mquake,2572,single_hop,acc,pre,0.125
llama3-8b,anyedit,mquake,2572,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2572,efficacy,success,post,0.75
llama3-8b,anyedit,mquake,2572,efficacy,diff,post,0.529102781306837
llama3-8b,anyedit,mquake,2572,efficacy,acc,post,0.75
llama3-8b,anyedit,mquake,2572,single_hop,success,post,0.75
llama3-8b,anyedit,mquake,2572,single_hop,diff,post,0.529102781306837
llama3-8b,anyedit,mquake,2572,single_hop,acc,post,0.75
llama3-8b,anyedit,mquake,2572,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2763,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,2763,efficacy,diff,pre,-0.8314693204548214
llama3-8b,anyedit,mquake,2763,efficacy,acc,pre,0.4
llama3-8b,anyedit,mquake,2763,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,2763,single_hop,diff,pre,0.07712690904958416
llama3-8b,anyedit,mquake,2763,single_hop,acc,pre,0.725
llama3-8b,anyedit,mquake,2763,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2763,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2763,efficacy,diff,post,0.9264780083113958
llama3-8b,anyedit,mquake,2763,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2763,single_hop,success,post,0.75
llama3-8b,anyedit,mquake,2763,single_hop,diff,post,0.5199896582972617
llama3-8b,anyedit,mquake,2763,single_hop,acc,post,0.875
llama3-8b,anyedit,mquake,2763,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2326,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,2326,efficacy,diff,pre,-0.12487118793389762
llama3-8b,anyedit,mquake,2326,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,2326,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,2326,single_hop,diff,pre,0.19038118986563543
llama3-8b,anyedit,mquake,2326,single_hop,acc,pre,0.25
llama3-8b,anyedit,mquake,2326,multihop,hit,pre,0.3333333333333333
llama3-8b,anyedit,mquake,2326,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2326,efficacy,diff,post,0.9855438688928289
llama3-8b,anyedit,mquake,2326,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2326,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2326,single_hop,diff,post,0.760515647775132
llama3-8b,anyedit,mquake,2326,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2326,multihop,hit,post,1.0
llama3-8b,anyedit,mquake,1899,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,1899,efficacy,diff,pre,-0.08002356070507434
llama3-8b,anyedit,mquake,1899,efficacy,acc,pre,0.25
llama3-8b,anyedit,mquake,1899,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,1899,single_hop,diff,pre,-0.013211713797831058
llama3-8b,anyedit,mquake,1899,single_hop,acc,pre,0.3333333333333333
llama3-8b,anyedit,mquake,1899,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,1899,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,1899,efficacy,diff,post,0.9181640868972646
llama3-8b,anyedit,mquake,1899,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,1899,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,1899,single_hop,diff,post,0.659465384839545
llama3-8b,anyedit,mquake,1899,single_hop,acc,post,0.8333333333333334
llama3-8b,anyedit,mquake,1899,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2115,efficacy,success,pre,0.5
llama3-8b,anyedit,mquake,2115,efficacy,diff,pre,-0.20187838254022333
llama3-8b,anyedit,mquake,2115,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,2115,single_hop,success,pre,0.6666666666666666
llama3-8b,anyedit,mquake,2115,single_hop,diff,pre,-0.0647589156606584
llama3-8b,anyedit,mquake,2115,single_hop,acc,pre,0.3333333333333333
llama3-8b,anyedit,mquake,2115,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2115,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2115,efficacy,diff,post,0.9593745223687035
llama3-8b,anyedit,mquake,2115,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2115,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2115,single_hop,diff,post,0.7083315919204619
llama3-8b,anyedit,mquake,2115,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2115,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,616,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,616,efficacy,diff,pre,-0.3764238905054546
llama3-8b,anyedit,mquake,616,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,616,single_hop,success,pre,0.5
llama3-8b,anyedit,mquake,616,single_hop,diff,pre,0.2772275186131483
llama3-8b,anyedit,mquake,616,single_hop,acc,pre,0.5
llama3-8b,anyedit,mquake,616,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,616,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,616,efficacy,diff,post,0.9997553848272347
llama3-8b,anyedit,mquake,616,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,616,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,616,single_hop,diff,post,0.9689820671351569
llama3-8b,anyedit,mquake,616,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,616,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,1083,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,1083,efficacy,diff,pre,-0.13196909597725875
llama3-8b,anyedit,mquake,1083,efficacy,acc,pre,0.0
llama3-8b,anyedit,mquake,1083,single_hop,success,pre,0.5
