model,method,bench,case,category,measure,phase,value
gpt2-xl,rome,ripple,ripple_random_row1505,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1505,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1505,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1505,ripple_aliasing,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1646,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1646,ripple_logical,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1646,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1646,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1646,ripple_logical,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1646,ripple_aliasing,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1709,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_logical,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_compositional_i,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_logical,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_compositional_i,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1709,ripple_aliasing,hit,post,0.3333333333333333
gpt2-xl,rome,ripple,ripple_random_row1814,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1814,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1814,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1814,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1889,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1889,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1889,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1889,ripple_aliasing,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1713,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1713,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1713,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1713,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1582,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1582,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1582,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1582,ripple_aliasing,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,post,0.6
llama3-8b,alphaedit,ripple,ripple_popular_row839,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row839,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row839,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row839,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row792,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row778,ripple_preservation,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_compositional_i,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row846,ripple_preservation,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row735,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row867,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row838,ripple_relation_specificity,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row716,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_aliasing,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row857,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row868,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row868,ripple_compositional_i,hit,pre,0.2
llama3-8b,alphaedit,ripple,ripple_popular_row868,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row868,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row868,ripple_compositional_i,hit,post,0.6
llama3-8b,alphaedit,ripple,ripple_popular_row868,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row699,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row699,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row699,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row699,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row825,ripple_relation_specificity,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_compositional_i,hit,pre,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_compositional_ii,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_compositional_i,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_compositional_ii,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_aliasing,hit,post,0.25
llama3-8b,alphaedit,ripple,ripple_popular_row866,ripple_relation_specificity,hit,post,0.375
llama3-8b,alphaedit,ripple,ripple_popular_row642,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row642,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row642,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row642,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row642,ripple_aliasing,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row642,ripple_relation_specificity,hit,post,0.8
llama3-8b,alphaedit,ripple,ripple_popular_row653,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row653,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row653,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row653,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row663,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row663,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row663,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row663,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row692,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row701,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row701,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row701,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row701,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row701,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row701,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row690,ripple_relation_specificity,hit,post,0.5454545454545454
llama3-8b,alphaedit,ripple,ripple_popular_row668,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row668,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row668,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row668,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row668,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row668,ripple_relation_specificity,hit,post,0.6666666666666666
llama3-8b,alphaedit,ripple,ripple_popular_row810,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row810,ripple_relation_specificity,hit,post,0.75
llama3-8b,alphaedit,ripple,ripple_popular_row870,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row870,ripple_compositional_i,hit,pre,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row870,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row870,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row646,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row697,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row697,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row697,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row697,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row697,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row697,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row613,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_compositional_i,hit,pre,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_compositional_i,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row613,ripple_relation_specificity,hit,post,0.7777777777777778
llama3-8b,alphaedit,ripple,ripple_popular_row710,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row710,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row819,ripple_preservation,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row782,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row782,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row782,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row782,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row782,ripple_aliasing,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row782,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row696,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row696,ripple_compositional_i,hit,pre,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row696,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row696,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row641,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row641,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row641,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row641,ripple_aliasing,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row705,ripple_preservation,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_relation_specificity,hit,post,0.6
llama3-8b,alphaedit,ripple,ripple_popular_row614,ripple_preservation,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_compositional_i,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_aliasing,hit,post,0.6666666666666666
llama3-8b,alphaedit,ripple,ripple_popular_row874,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,ripple_compositional_i,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row610,ripple_aliasing,hit,post,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row816,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row816,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row816,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row816,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row816,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row816,ripple_relation_specificity,hit,post,0.5
llama3-8b,alphaedit,ripple,ripple_popular_row717,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_logical,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_compositional_i,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_compositional_ii,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_relation_specificity,hit,pre,0.6666666666666666
llama3-8b,alphaedit,ripple,ripple_popular_row717,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_logical,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_compositional_i,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_compositional_ii,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row717,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,alphaedit,ripple,ripple_popular_row836,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_compositional_ii,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_compositional_ii,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_aliasing,hit,post,0.1
llama3-8b,alphaedit,ripple,ripple_popular_row836,ripple_relation_specificity,hit,post,0.2
llama3-8b,alphaedit,ripple,ripple_popular_row719,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row719,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row719,ripple_preservation,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row719,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row719,ripple_relation_specificity,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row719,ripple_preservation,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row684,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row684,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row684,efficacy,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row684,ripple_aliasing,hit,post,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row877,efficacy,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row877,ripple_aliasing,hit,pre,0.0
llama3-8b,alphaedit,ripple,ripple_popular_row877,ripple_relation_specificity,hit,pre,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row877,efficacy,hit,post,1.0
llama3-8b,alphaedit,ripple,ripple_popular_row877,ripple_aliasing,hit,post,0.5
