model,method,bench,case,category,measure,phase,value
gpt2-xl,rome,genie,screenwriter_548,efficacy,diff,pre,0.09758109056603412
gpt2-xl,rome,genie,screenwriter_548,efficacy,acc,pre,0.8
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,success,pre,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,diff,pre,0.17352857149907774
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,acc,pre,0.8
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,success,pre,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,diff,pre,0.10840090627139014
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,acc,pre,0.8
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,success,pre,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,diff,pre,0.10632744766863479
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,acc,pre,0.8
gpt2-xl,rome,genie,screenwriter_548,hop_1,success,pre,1.0
gpt2-xl,rome,genie,screenwriter_548,hop_1,diff,pre,0.0065618608174673795
gpt2-xl,rome,genie,screenwriter_548,hop_1,acc,pre,0.6666666666666666
gpt2-xl,rome,genie,screenwriter_548,abstract_2,hit,pre,0.0
gpt2-xl,rome,genie,screenwriter_548,abstract_3,hit,pre,0.0
gpt2-xl,rome,genie,screenwriter_548,efficacy,success,post,1.0
gpt2-xl,rome,genie,screenwriter_548,efficacy,diff,post,0.7783671843936469
gpt2-xl,rome,genie,screenwriter_548,efficacy,acc,post,0.8
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,success,post,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,diff,post,0.7947263216359971
gpt2-xl,rome,genie,screenwriter_548,paraphrase_1,acc,post,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,success,post,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,diff,post,0.7545111106011655
gpt2-xl,rome,genie,screenwriter_548,paraphrase_2,acc,post,0.8
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,success,post,1.0
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,diff,post,0.7092177791021884
gpt2-xl,rome,genie,screenwriter_548,paraphrase_3,acc,post,1.0
gpt2-xl,rome,genie,screenwriter_548,hop_1,success,post,1.0
gpt2-xl,rome,genie,screenwriter_548,hop_1,diff,post,0.005999453665567253
gpt2-xl,rome,genie,screenwriter_548,hop_1,acc,post,0.3333333333333333
gpt2-xl,rome,genie,screenwriter_548,abstract_2,hit,post,0.0
gpt2-xl,rome,genie,screenwriter_548,abstract_3,hit,post,0.0
gpt2-xl,rome,genie,director_596,efficacy,success,pre,0.0
gpt2-xl,rome,genie,director_596,efficacy,diff,pre,-0.2505051343190578
gpt2-xl,rome,genie,director_596,efficacy,acc,pre,0.5
gpt2-xl,rome,genie,director_596,paraphrase_1,success,pre,0.0
gpt2-xl,rome,genie,director_596,paraphrase_1,diff,pre,-0.23925892534975643
gpt2-xl,rome,genie,director_596,paraphrase_1,acc,pre,0.5
gpt2-xl,rome,genie,director_596,paraphrase_2,success,pre,0.0
gpt2-xl,rome,genie,director_596,paraphrase_2,diff,pre,-0.3467795671348278
gpt2-xl,rome,genie,director_596,paraphrase_2,acc,pre,0.5
gpt2-xl,rome,genie,director_596,paraphrase_3,success,pre,0.0
gpt2-xl,rome,genie,director_596,paraphrase_3,diff,pre,-0.2723545622360445
gpt2-xl,rome,genie,director_596,paraphrase_3,acc,pre,0.5
gpt2-xl,rome,genie,director_596,hop_1,success,pre,0.0
gpt2-xl,rome,genie,director_596,hop_1,diff,pre,-0.03350907117631415
gpt2-xl,rome,genie,director_596,hop_1,acc,pre,0.0
gpt2-xl,rome,genie,director_596,abstract_3,hit,pre,0.0
gpt2-xl,rome,genie,director_596,efficacy,success,post,1.0
gpt2-xl,rome,genie,director_596,efficacy,diff,post,0.05174130975416588
gpt2-xl,rome,genie,director_596,efficacy,acc,post,0.5
gpt2-xl,rome,genie,director_596,paraphrase_1,success,post,1.0
gpt2-xl,rome,genie,director_596,paraphrase_1,diff,post,0.19979974822306198
gpt2-xl,rome,genie,director_596,paraphrase_1,acc,post,1.0
gpt2-xl,rome,genie,director_596,paraphrase_2,success,post,1.0
gpt2-xl,rome,genie,director_596,paraphrase_2,diff,post,0.11189543471293671
gpt2-xl,rome,genie,director_596,paraphrase_2,acc,post,0.5
gpt2-xl,rome,genie,director_596,paraphrase_3,success,post,1.0
gpt2-xl,rome,genie,director_596,paraphrase_3,diff,post,0.041760327590769676
gpt2-xl,rome,genie,director_596,paraphrase_3,acc,post,0.5
gpt2-xl,rome,genie,director_596,hop_1,success,post,0.0
gpt2-xl,rome,genie,director_596,hop_1,diff,post,-0.006940138031852928
gpt2-xl,rome,genie,director_596,hop_1,acc,post,0.0
gpt2-xl,rome,genie,director_596,abstract_3,hit,post,0.0
gpt2-xl,rome,genie,developer_635,efficacy,success,pre,1.0
gpt2-xl,rome,genie,developer_635,efficacy,diff,pre,0.0024236455235303904
gpt2-xl,rome,genie,developer_635,efficacy,acc,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_1,success,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_1,diff,pre,-0.3506061485596631
gpt2-xl,rome,genie,developer_635,paraphrase_1,acc,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_2,success,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_2,diff,pre,-0.046381514750475354
gpt2-xl,rome,genie,developer_635,paraphrase_2,acc,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_3,success,pre,0.0
gpt2-xl,rome,genie,developer_635,paraphrase_3,diff,pre,-0.21593135886740997
gpt2-xl,rome,genie,developer_635,paraphrase_3,acc,pre,0.0
gpt2-xl,rome,genie,developer_635,hop_1,success,pre,1.0
gpt2-xl,rome,genie,developer_635,hop_1,diff,pre,0.02003652241425219
gpt2-xl,rome,genie,developer_635,hop_1,acc,pre,0.6666666666666666
gpt2-xl,rome,genie,developer_635,abstract_1,success,pre,1.0
gpt2-xl,rome,genie,developer_635,abstract_1,diff,pre,0.04310544019090315
gpt2-xl,rome,genie,developer_635,abstract_1,acc,pre,0.5
gpt2-xl,rome,genie,developer_635,abstract_3,hit,pre,0.0
gpt2-xl,rome,genie,developer_635,efficacy,success,post,1.0
gpt2-xl,rome,genie,developer_635,efficacy,diff,post,0.6769548304990505
gpt2-xl,rome,genie,developer_635,efficacy,acc,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_1,success,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_1,diff,post,0.46060935176101087
gpt2-xl,rome,genie,developer_635,paraphrase_1,acc,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_2,success,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_2,diff,post,0.5306897409526753
gpt2-xl,rome,genie,developer_635,paraphrase_2,acc,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_3,success,post,1.0
gpt2-xl,rome,genie,developer_635,paraphrase_3,diff,post,0.31219587715967345
gpt2-xl,rome,genie,developer_635,paraphrase_3,acc,post,1.0
gpt2-xl,rome,genie,developer_635,hop_1,success,post,1.0
gpt2-xl,rome,genie,developer_635,hop_1,diff,post,0.01820748895517425
gpt2-xl,rome,genie,developer_635,hop_1,acc,post,0.3333333333333333
gpt2-xl,rome,genie,developer_635,abstract_1,success,post,1.0
gpt2-xl,rome,genie,developer_635,abstract_1,diff,post,0.0207570834935012
gpt2-xl,rome,genie,developer_635,abstract_1,acc,post,0.5
gpt2-xl,rome,genie,developer_635,abstract_3,hit,post,0.0
gpt2-xl,rome,mquake,1,efficacy,success,pre,0.5
gpt2-xl,rome,mquake,1,efficacy,diff,pre,0.07306973828161172
gpt2-xl,rome,mquake,1,efficacy,acc,pre,0.35714285714285715
gpt2-xl,rome,mquake,1,single_hop,success,pre,0.5
gpt2-xl,rome,mquake,1,single_hop,diff,pre,0.07306973828161172
gpt2-xl,rome,mquake,1,single_hop,acc,pre,0.35714285714285715
gpt2-xl,rome,mquake,1,multihop,hit,pre,0.0
gpt2-xl,rome,mquake,1,efficacy,success,post,1.0
gpt2-xl,rome,mquake,1,efficacy,diff,post,0.3968161069460171
gpt2-xl,rome,mquake,1,efficacy,acc,post,0.6785714285714286
gpt2-xl,rome,mquake,1,single_hop,success,post,1.0
gpt2-xl,rome,mquake,1,single_hop,diff,post,0.3968161069460171
gpt2-xl,rome,mquake,1,single_hop,acc,post,0.6785714285714286
gpt2-xl,rome,mquake,1,multihop,hit,post,0.0
gpt2-xl,rome,mquake,2,efficacy,success,pre,0.0
gpt2-xl,rome,mquake,2,efficacy,diff,pre,-0.12840998488189664
gpt2-xl,rome,mquake,2,efficacy,acc,pre,0.0
gpt2-xl,rome,mquake,2,single_hop,success,pre,0.5
gpt2-xl,rome,mquake,2,single_hop,diff,pre,-0.06177679998938742
gpt2-xl,rome,mquake,2,single_hop,acc,pre,0.0
gpt2-xl,rome,mquake,2,multihop,hit,pre,0.0
gpt2-xl,rome,mquake,2,efficacy,success,post,0.0
gpt2-xl,rome,mquake,2,efficacy,diff,post,-0.08616244925789177
gpt2-xl,rome,mquake,2,efficacy,acc,post,0.3333333333333333
gpt2-xl,rome,mquake,2,single_hop,success,post,0.5
gpt2-xl,rome,mquake,2,single_hop,diff,post,-0.04103852239076893
gpt2-xl,rome,mquake,2,single_hop,acc,post,0.16666666666666666
gpt2-xl,rome,mquake,2,multihop,hit,post,0.0
gpt2-xl,rome,mquake,3,efficacy,success,pre,0.0
gpt2-xl,rome,mquake,3,efficacy,diff,pre,-0.08145391641925212
gpt2-xl,rome,mquake,3,efficacy,acc,pre,0.5
gpt2-xl,rome,mquake,3,single_hop,success,pre,0.5
gpt2-xl,rome,mquake,3,single_hop,diff,pre,-0.0405034361357399
gpt2-xl,rome,mquake,3,single_hop,acc,pre,0.25
gpt2-xl,rome,mquake,3,multihop,hit,pre,0.0
gpt2-xl,rome,mquake,3,efficacy,success,post,1.0
gpt2-xl,rome,mquake,3,efficacy,diff,post,0.3589296878709729
gpt2-xl,rome,mquake,3,efficacy,acc,post,1.0
gpt2-xl,rome,mquake,3,single_hop,success,post,1.0
gpt2-xl,rome,mquake,3,single_hop,diff,post,0.1796086672292333
gpt2-xl,rome,mquake,3,single_hop,acc,post,0.5
gpt2-xl,rome,mquake,3,multihop,hit,post,0.0
gpt2-xl,rome,mquake,4,efficacy,success,pre,0.0
gpt2-xl,rome,mquake,4,efficacy,diff,pre,-0.0011610279311289953
gpt2-xl,rome,mquake,4,efficacy,acc,pre,0.3333333333333333
gpt2-xl,rome,mquake,4,single_hop,success,pre,0.0
gpt2-xl,rome,mquake,4,single_hop,diff,pre,-0.000974658855342664
gpt2-xl,rome,mquake,4,single_hop,acc,pre,0.16666666666666666
gpt2-xl,rome,mquake,4,multihop,hit,pre,0.0
gpt2-xl,rome,mquake,4,efficacy,success,post,1.0
gpt2-xl,rome,mquake,4,efficacy,diff,post,0.007374516388417807
gpt2-xl,rome,mquake,4,efficacy,acc,post,0.5
gpt2-xl,rome,mquake,4,single_hop,success,post,0.5
gpt2-xl,rome,mquake,4,single_hop,diff,post,0.0033053008937417184
gpt2-xl,rome,mquake,4,single_hop,acc,post,0.25
gpt2-xl,rome,mquake,4,multihop,hit,post,0.0
gpt2-xl,rome,mquake,5,efficacy,success,pre,0.0
gpt2-xl,rome,mquake,5,efficacy,diff,pre,-0.04395206602233042
gpt2-xl,rome,mquake,5,efficacy,acc,pre,0.5
gpt2-xl,rome,mquake,5,single_hop,success,pre,0.0
gpt2-xl,rome,mquake,5,single_hop,diff,pre,-0.04395206602233042
gpt2-xl,rome,mquake,5,single_hop,acc,pre,0.5
gpt2-xl,rome,mquake,5,multihop,hit,pre,0.0
gpt2-xl,rome,mquake,5,efficacy,success,post,1.0
gpt2-xl,rome,mquake,5,efficacy,diff,post,0.13700518779999538
gpt2-xl,rome,mquake,5,efficacy,acc,post,0.625
gpt2-xl,rome,mquake,5,single_hop,success,post,1.0
gpt2-xl,rome,mquake,5,single_hop,diff,post,0.13700518779999538
gpt2-xl,rome,mquake,5,single_hop,acc,post,0.625
gpt2-xl,rome,mquake,5,multihop,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_compositional_i,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_preservation,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_compositional_i,hit,post,0.2857142857142857
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_aliasing,hit,post,1.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row0,ripple_preservation,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_logical,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_compositional_i,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_preservation,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_logical,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_compositional_i,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_aliasing,hit,post,1.0
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_relation_specificity,hit,post,0.1111111111111111
gpt2-xl,rome,ripple,ripple_popular_row2,ripple_preservation,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_logical,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_relation_specificity,hit,pre,0.16666666666666666
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_preservation,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_logical,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_popular_row4,ripple_preservation,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row0,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_logical,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row0,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_logical,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row0,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_compositional_i,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row1,efficacy,hit,post,1.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_compositional_i,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row1,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row2,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row2,ripple_compositional_i,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row2,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row2,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row2,ripple_compositional_i,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row2,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row3,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_relation_specificity,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_preservation,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row3,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row3,ripple_preservation,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row4,efficacy,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row4,ripple_aliasing,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row4,ripple_relation_specificity,hit,pre,0.3333333333333333
gpt2-xl,rome,ripple,ripple_random_row4,ripple_preservation,hit,pre,0.0
gpt2-xl,rome,ripple,ripple_random_row4,efficacy,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row4,ripple_aliasing,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row4,ripple_relation_specificity,hit,post,0.0
gpt2-xl,rome,ripple,ripple_random_row4,ripple_preservation,hit,post,0.0
gpt2-xl,rome,zsre,zsre_row0,efficacy,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row0,efficacy,diff,pre,-0.0005764174707755948
gpt2-xl,rome,zsre,zsre_row0,efficacy,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row0,generalisation,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row0,generalisation,diff,pre,-0.002501691335092246
gpt2-xl,rome,zsre,zsre_row0,generalisation,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row0,specificity,success,pre,1.0
gpt2-xl,rome,zsre,zsre_row0,specificity,diff,pre,0.0002046845795470628
gpt2-xl,rome,zsre,zsre_row0,specificity,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row0,efficacy,success,post,1.0
gpt2-xl,rome,zsre,zsre_row0,efficacy,diff,post,0.03959883461273983
gpt2-xl,rome,zsre,zsre_row0,efficacy,acc,post,0.6666666666666666
gpt2-xl,rome,zsre,zsre_row0,generalisation,success,post,1.0
gpt2-xl,rome,zsre,zsre_row0,generalisation,diff,post,0.026037952696240187
gpt2-xl,rome,zsre,zsre_row0,generalisation,acc,post,0.6666666666666666
gpt2-xl,rome,zsre,zsre_row0,specificity,success,post,1.0
gpt2-xl,rome,zsre,zsre_row0,specificity,diff,post,0.00014196075230469164
gpt2-xl,rome,zsre,zsre_row0,specificity,acc,post,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row1,efficacy,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row1,efficacy,diff,pre,-0.02953277586544776
gpt2-xl,rome,zsre,zsre_row1,efficacy,acc,pre,0.5
gpt2-xl,rome,zsre,zsre_row1,generalisation,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row1,generalisation,diff,pre,-0.01901215584201373
gpt2-xl,rome,zsre,zsre_row1,generalisation,acc,pre,0.0
gpt2-xl,rome,zsre,zsre_row1,specificity,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row1,specificity,diff,pre,-0.005373715503999106
gpt2-xl,rome,zsre,zsre_row1,specificity,acc,pre,0.5
gpt2-xl,rome,zsre,zsre_row1,efficacy,success,post,0.0
gpt2-xl,rome,zsre,zsre_row1,efficacy,diff,post,-0.007005078876252272
gpt2-xl,rome,zsre,zsre_row1,efficacy,acc,post,0.25
gpt2-xl,rome,zsre,zsre_row1,generalisation,success,post,0.0
gpt2-xl,rome,zsre,zsre_row1,generalisation,diff,post,-0.007903922574693816
gpt2-xl,rome,zsre,zsre_row1,generalisation,acc,post,0.25
gpt2-xl,rome,zsre,zsre_row1,specificity,success,post,0.0
gpt2-xl,rome,zsre,zsre_row1,specificity,diff,post,-0.005234008849518564
gpt2-xl,rome,zsre,zsre_row1,specificity,acc,post,0.5
gpt2-xl,rome,zsre,zsre_row2,efficacy,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row2,efficacy,diff,pre,-2.442762706981668e-07
gpt2-xl,rome,zsre,zsre_row2,efficacy,acc,pre,0.0
gpt2-xl,rome,zsre,zsre_row2,generalisation,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row2,generalisation,diff,pre,-3.203728883827346e-07
gpt2-xl,rome,zsre,zsre_row2,generalisation,acc,pre,0.0
gpt2-xl,rome,zsre,zsre_row2,specificity,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row2,specificity,diff,pre,-0.004939125528424883
gpt2-xl,rome,zsre,zsre_row2,specificity,acc,pre,0.6666666666666666
gpt2-xl,rome,zsre,zsre_row2,efficacy,success,post,1.0
gpt2-xl,rome,zsre,zsre_row2,efficacy,diff,post,0.979660977232832
gpt2-xl,rome,zsre,zsre_row2,efficacy,acc,post,1.0
gpt2-xl,rome,zsre,zsre_row2,generalisation,success,post,1.0
gpt2-xl,rome,zsre,zsre_row2,generalisation,diff,post,0.7757130817016465
gpt2-xl,rome,zsre,zsre_row2,generalisation,acc,post,1.0
gpt2-xl,rome,zsre,zsre_row2,specificity,success,post,0.0
gpt2-xl,rome,zsre,zsre_row2,specificity,diff,post,-0.0048673009453295574
gpt2-xl,rome,zsre,zsre_row2,specificity,acc,post,0.6666666666666666
gpt2-xl,rome,zsre,zsre_row3,efficacy,success,pre,1.0
gpt2-xl,rome,zsre,zsre_row3,efficacy,diff,pre,0.015183308242543096
gpt2-xl,rome,zsre,zsre_row3,efficacy,acc,pre,0.5
gpt2-xl,rome,zsre,zsre_row3,generalisation,success,pre,1.0
gpt2-xl,rome,zsre,zsre_row3,generalisation,diff,pre,0.027180286197004022
gpt2-xl,rome,zsre,zsre_row3,generalisation,acc,pre,0.5
gpt2-xl,rome,zsre,zsre_row3,specificity,success,pre,1.0
gpt2-xl,rome,zsre,zsre_row3,specificity,diff,pre,0.009606811368003695
gpt2-xl,rome,zsre,zsre_row3,specificity,acc,pre,0.0
gpt2-xl,rome,zsre,zsre_row3,efficacy,success,post,1.0
gpt2-xl,rome,zsre,zsre_row3,efficacy,diff,post,0.06767563399138934
gpt2-xl,rome,zsre,zsre_row3,efficacy,acc,post,0.75
gpt2-xl,rome,zsre,zsre_row3,generalisation,success,post,1.0
gpt2-xl,rome,zsre,zsre_row3,generalisation,diff,post,0.08656171682665925
gpt2-xl,rome,zsre,zsre_row3,generalisation,acc,post,0.75
gpt2-xl,rome,zsre,zsre_row3,specificity,success,post,1.0
gpt2-xl,rome,zsre,zsre_row3,specificity,diff,post,0.009413974289631533
gpt2-xl,rome,zsre,zsre_row3,specificity,acc,post,0.0
gpt2-xl,rome,zsre,zsre_row4,efficacy,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row4,efficacy,diff,pre,-0.03172412325269371
gpt2-xl,rome,zsre,zsre_row4,efficacy,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row4,generalisation,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row4,generalisation,diff,pre,-0.04598370745814568
gpt2-xl,rome,zsre,zsre_row4,generalisation,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row4,specificity,success,pre,0.0
gpt2-xl,rome,zsre,zsre_row4,specificity,diff,pre,-0.0012575156320287658
gpt2-xl,rome,zsre,zsre_row4,specificity,acc,pre,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row4,efficacy,success,post,1.0
gpt2-xl,rome,zsre,zsre_row4,efficacy,diff,post,0.002849071346736679
gpt2-xl,rome,zsre,zsre_row4,efficacy,acc,post,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row4,generalisation,success,post,0.0
gpt2-xl,rome,zsre,zsre_row4,generalisation,diff,post,-0.06094309326774515
gpt2-xl,rome,zsre,zsre_row4,generalisation,acc,post,0.3333333333333333
gpt2-xl,rome,zsre,zsre_row4,specificity,success,post,0.0
gpt2-xl,rome,zsre,zsre_row4,specificity,diff,post,-0.0012113697438724605
gpt2-xl,rome,zsre,zsre_row4,specificity,acc,post,0.3333333333333333
llama3-8b,alphaedit,counterfact,0,efficacy,success,pre,0.0
llama3-8b,alphaedit,counterfact,0,efficacy,diff,pre,-0.554447759264991
llama3-8b,alphaedit,counterfact,0,efficacy,acc,pre,0.0
llama3-8b,alphaedit,counterfact,0,generalisation,success,pre,0.0
llama3-8b,alphaedit,counterfact,0,generalisation,diff,pre,-0.017276258042719
llama3-8b,alphaedit,counterfact,0,generalisation,acc,pre,0.0
llama3-8b,alphaedit,counterfact,0,specificity,success,pre,0.0
llama3-8b,alphaedit,counterfact,0,specificity,diff,pre,-0.3691831430535373
llama3-8b,alphaedit,counterfact,0,specificity,acc,pre,0.5
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,success,pre,1.0
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,diff,pre,0.13501298562453548
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,acc,pre,0.4
llama3-8b,alphaedit,counterfact,0,efficacy,success,post,1.0
llama3-8b,alphaedit,counterfact,0,efficacy,diff,post,0.9873171243614872
llama3-8b,alphaedit,counterfact,0,efficacy,acc,post,1.0
llama3-8b,alphaedit,counterfact,0,generalisation,success,post,0.0
llama3-8b,alphaedit,counterfact,0,generalisation,diff,post,-0.0006487149299398201
llama3-8b,alphaedit,counterfact,0,generalisation,acc,post,0.0
llama3-8b,alphaedit,counterfact,0,specificity,success,post,0.0
llama3-8b,alphaedit,counterfact,0,specificity,diff,post,-0.39669845565221407
llama3-8b,alphaedit,counterfact,0,specificity,acc,post,0.6
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,success,post,1.0
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,diff,post,0.15276189143109387
llama3-8b,alphaedit,counterfact,0,target_close_neighbour,acc,post,0.4
llama3-8b,alphaedit,counterfact,1,efficacy,success,pre,0.0
llama3-8b,alphaedit,counterfact,1,efficacy,diff,pre,-0.15195808065583227
llama3-8b,alphaedit,counterfact,1,efficacy,acc,pre,0.0
llama3-8b,alphaedit,counterfact,1,generalisation,success,pre,0.0
llama3-8b,alphaedit,counterfact,1,generalisation,diff,pre,-0.03057342970014454
llama3-8b,alphaedit,counterfact,1,generalisation,acc,pre,0.0
llama3-8b,alphaedit,counterfact,1,specificity,success,pre,0.4
llama3-8b,alphaedit,counterfact,1,specificity,diff,pre,-0.007853033098426339
llama3-8b,alphaedit,counterfact,1,specificity,acc,pre,0.0
llama3-8b,alphaedit,counterfact,1,target_close_neighbour,success,pre,1.0
llama3-8b,alphaedit,counterfact,1,target_close_neighbour,diff,pre,0.12185462705339314
llama3-8b,alphaedit,counterfact,1,target_close_neighbour,acc,pre,0.2
